DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
TEHRI GARHWAL,1978,9.1,77.7,242.5,70.3,9.4,142.6,316.8,492.5,387.6,13.4,37.2,6.9
TEHRI GARHWAL,1979,62.3,126.0,66.8,25.1,31.2,95.0,341.4,323.5,30.2,14.6,0.0,40.0
TEHRI GARHWAL,1980,39.4,47.4,60.9,14.3,8.7,171.8,463.5,471.8,124.7,21.5,2.8,18.5
TEHRI GARHWAL,1981,84.8,20.0,108.2,30.7,99.1,135.5,620.8,287.6,79.9,0.2,74.2,25.0
TEHRI GARHWAL,1982,93.8,87.3,161.0,96.3,0.0,34.1,197.0,332.5,41.9,25.6,0.0,44.7
TEHRI GARHWAL,1983,83.8,21.0,,171.9,98.8,76.1,230.4,,168.8,89.5,2.3,7.8
TEHRI GARHWAL,1984,,,17.7,,3.6,305.7,404.5,216.0,,0.8,2.3,37.7
TEHRI GARHWAL,1985,53.4,21.9,0.5,42.8,29.9,78.2,500.3,206.1,228.4,128.8,15.5,82.1
TEHRI GARHWAL,1986,1.4,63.2,51.0,47.7,118.0,119.0,445.4,,,76.9,1.3,52.6
TEHRI GARHWAL,1987,43.5,46.9,18.4,31.3,136.9,52.8,82.5,152.4,117.0,22.6,0.0,6.8
TEHRI GARHWAL,1988,19.9,,137.7,21.2,53.0,165.5,487.8,380.0,,1.0,1.7,73.8
TEHRI GARHWAL,1989,182.3,24.5,27.8,0.0,40.6,123.4,394.8,320.8,235.3,11.7,4.9,93.0
TEHRI GARHWAL,1990,1.5,105.6,52.6,10.3,55.0,214.0,538.6,411.5,143.5,13.8,3.6,68.0
TEHRI GARHWAL,1991,12.6,35.8,31.6,47.4,9.1,99.4,112.4,346.0,261.3,0.0,0.0,20.3
TEHRI GARHWAL,1992,130.1,55.8,73.8,5.2,16.5,,178.3,380.6,,,,
TEHRI GARHWAL,1993,132.4,81.3,204.1,19.7,51.8,258.5,295.8,157.4,361.0,0.0,15.0,0.0
TEHRI GARHWAL,1994,33.1,,,,132.6,90.0,716.5,368.1,61.9,0.2,0.0,15.1
TEHRI GARHWAL,1995,52.3,88.5,80.5,39.9,38.3,115.6,327.8,,1097.0,3.9,2.1,
TEHRI GARHWAL,1996,15.5,70.4,40.6,9.5,9.7,67.9,61.1,127.1,16.6,5.1,0.0,0.0
TEHRI GARHWAL,1997,16.8,4.8,21.2,65.8,19.4,40.2,68.0,72.9,0.0,0.0,5.0,12.1
TEHRI GARHWAL,1998,2.2,16.7,21.8,10.2,30.5,31.1,98.1,130.0,52.3,29.1,0.1,0.0
TEHRI GARHWAL,1999,11.4,4.3,0.8,0.1,36.6,62.9,78.4,120.2,180.0,3.3,0.0,0.1
TEHRI GARHWAL,2000,2.0,29.0,7.9,3.7,7.9,96.6,425.9,189.9,113.9,0.0,,0.0
TEHRI GARHWAL,2001,13.7,7.4,52.6,32.5,144.5,93.6,184.8,149.3,35.3,0.7,0.2,4.7
TEHRI GARHWAL,2002,13.9,206.1,165.4,25.9,13.7,29.9,51.0,874.9,437.1,19.1,0.1,0.9
TEHRI GARHWAL,2003,29.0,115.1,90.1,47.8,60.4,91.9,515.8,524.9,141.4,0.9,8.3,45.1
TEHRI GARHWAL,2004,75.6,14.1,0.2,34.2,53.1,141.9,307.3,468.0,130.1,140.2,0.4,5.9
TEHRI GARHWAL,2005,108.2,132.0,66.8,32.5,83.1,114.8,524.5,106.9,348.7,6.5,3.3,6.6
TEHRI GARHWAL,2006,58.0,7.3,71.4,53.0,128.5,105.0,322.9,333.3,18.8,11.4,2.3,26.3
TEHRI GARHWAL,2007,0.2,167.5,137.4,166.3,182.5,127.6,331.5,397.2,175.6,5.9,0.1,14.1
TEHRI GARHWAL,2008,68.3,9.0,11.9,75.6,53.2,105.0,,182.6,55.3,11.9,9.0,1.3
TEHRI GARHWAL,2009,3.0,40.2,23.5,27.6,92.2,11.6,,,186.0,54.4,,
TEHRI GARHWAL,2010,22.4,123.8,2.8,37.4,50.6,97.8,346.2,261.9,454.6,10.0,8.4,38.0
UTTAR KASHI,1950,,,,,,,,,,,,
UTTAR KASHI,1951,62.0,46.0,57.4,45.0,114.5,80.4,,,218.6,4.3,24.1,0.0
UTTAR KASHI,1952,32.6,62.6,166.8,44.6,54.3,212.0,311.7,632.6,96.3,24.4,0.0,3.9
UTTAR KASHI,1953,187.0,46.9,42.3,70.0,170.4,128.1,651.2,534.4,89.9,28.0,0.0,93.9
UTTAR KASHI,1954,202.4,233.2,38.4,26.8,71.1,177.4,491.0,630.2,292.3,70.0,0.0,2.9
UTTAR KASHI,1955,116.5,40.2,70.9,63.7,60.3,185.7,387.1,483.2,328.1,229.6,0.0,16.8
UTTAR KASHI,1956,51.9,56.6,279.5,44.8,119.6,215.1,398.5,448.8,206.7,303.6,15.2,41.7
UTTAR KASHI,1957,166.6,13.1,135.9,118.1,144.5,143.7,635.3,343.6,311.4,66.7,23.9,64.3
UTTAR KASHI,1958,82.5,20.1,43.3,27.7,63.9,58.9,206.9,173.0,92.7,14.1,0.0,49.8
UTTAR KASHI,1959,82.9,73.0,56.8,30.4,32.7,94.2,524.0,424.6,446.4,55.4,59.8,3.4
UTTAR KASHI,1960,153.8,0.0,116.3,59.0,24.3,156.5,444.8,521.4,105.6,49.2,2.4,30.3
UTTAR KASHI,1961,232.1,137.0,36.7,40.2,49.9,124.0,421.5,587.5,207.3,59.6,14.4,52.3
UTTAR KASHI,1962,70.7,96.1,86.1,23.8,28.8,152.9,324.4,445.7,545.7,14.0,34.9,41.8
UTTAR KASHI,1963,17.5,30.9,151.2,121.2,99.4,259.6,412.7,800.8,567.2,8.8,53.6,75.1
UTTAR KASHI,1964,216.0,179.3,264.1,89.3,156.1,332.0,276.8,551.0,277.9,1.2,0.0,14.4
UTTAR KASHI,1965,30.4,312.9,160.8,44.7,47.7,45.7,414.0,308.9,114.6,54.0,1.3,11.4
UTTAR KASHI,1966,4.8,64.3,75.6,12.8,85.1,253.4,240.3,220.5,140.3,49.5,41.9,20.2
UTTAR KASHI,1967,4.2,17.9,79.4,37.0,28.2,102.9,318.7,591.9,82.5,28.6,14.5,40.5
UTTAR KASHI,1968,111.8,143.4,59.0,53.3,35.9,217.9,442.6,355.6,43.7,7.0,0.8,30.7
UTTAR KASHI,1969,84.9,102.5,78.3,97.0,214.8,211.2,593.8,698.5,264.4,81.0,0.0,0.0
UTTAR KASHI,1970,45.6,23.0,15.1,2.3,85.5,95.9,147.2,318.0,199.9,19.3,0.0,0.0
UTTAR KASHI,1971,38.9,,33.0,113.9,1040.5,397.0,569.4,424.0,115.2,77.0,84.8,0.0
UTTAR KASHI,1972,31.0,211.0,82.5,67.0,0.0,50.5,302.5,271.5,258.7,0.0,7.5,20.0
UTTAR KASHI,1973,123.1,57.4,97.9,0.6,49.4,219.7,405.3,538.9,244.3,89.3,0.0,12.3
UTTAR KASHI,1974,67.9,10.7,16.2,15.4,36.5,172.7,368.9,333.6,126.1,58.0,0.0,42.0
UTTAR KASHI,1975,71.8,73.3,98.7,0.0,30.6,53.0,368.4,405.8,315.8,12.1,0.0,0.0
UTTAR KASHI,1976,0.9,32.8,12.8,16.9,17.7,53.6,225.8,160.6,113.0,0.0,0.0,0.0
UTTAR KASHI,1977,26.0,2.0,0.3,95.0,186.9,106.8,622.0,321.0,240.4,34.2,0.0,52.5
UTTAR KASHI,1978,,,55.3,,,,,,,15.0,66.8,0.0
UTTAR KASHI,1979,66.9,85.6,54.0,30.7,55.7,101.5,290.9,196.9,64.3,4.1,10.2,47.0
UTTAR KASHI,1980,41.6,43.2,39.7,18.7,41.5,210.1,555.6,237.0,94.6,44.8,2.4,23.7
UTTAR KASHI,1981,89.5,36.7,108.5,31.1,125.2,115.5,390.8,256.2,67.3,2.5,55.6,10.5
UTTAR KASHI,1982,94.2,63.5,148.7,154.0,85.4,79.1,198.1,306.5,55.4,42.8,0.0,45.4
UTTAR KASHI,1983,59.2,48.8,129.0,110.7,100.8,65.4,214.1,322.6,143.0,49.1,6.7,15.0
UTTAR KASHI,1984,20.7,131.1,9.0,47.8,10.3,143.3,244.4,167.5,189.9,0.0,0.4,26.3
UTTAR KASHI,1985,85.1,12.2,10.1,50.7,85.0,100.4,523.7,249.2,212.3,170.2,0.0,46.1
UTTAR KASHI,1986,10.1,109.1,178.8,139.2,120.6,121.2,268.2,177.5,82.9,110.0,23.6,53.5
UTTAR KASHI,1987,40.2,93.3,56.1,54.1,198.2,36.8,110.4,168.5,72.6,26.0,0.0,18.6
UTTAR KASHI,1988,37.0,117.9,232.9,11.6,62.5,139.9,416.4,369.7,321.4,5.7,3.8,158.6
UTTAR KASHI,1989,98.3,30.9,49.4,26.9,41.4,95.6,300.8,271.3,196.3,21.6,39.6,87.3
UTTAR KASHI,1990,1.8,87.4,185.5,15.4,81.1,188.6,266.4,327.3,116.2,21.7,0.0,94.0
UTTAR KASHI,1991,23.8,74.6,71.7,94.5,40.3,39.1,192.4,193.6,99.1,0.0,1.5,22.0
UTTAR KASHI,1992,104.3,41.0,54.0,8.0,48.9,84.8,447.0,414.4,132.7,0.0,5.9,0.0
UTTAR KASHI,1993,104.7,65.6,184.2,21.1,25.1,106.1,304.4,138.3,270.7,0.0,11.5,0.0
UTTAR KASHI,1994,81.4,64.8,18.6,96.1,73.7,119.2,583.2,333.3,128.0,10.0,5.0,60.0
UTTAR KASHI,1995,215.0,182.4,76.7,76.7,39.0,65.0,294.4,287.1,133.4,9.2,5.0,22.7
UTTAR KASHI,1996,35.8,65.4,56.3,31.3,29.8,117.8,118.2,183.2,83.2,18.5,1.9,0.0
UTTAR KASHI,1997,28.6,11.3,24.4,63.1,44.1,60.5,124.5,88.7,39.2,21.2,18.4,21.3
UTTAR KASHI,1998,3.3,47.6,43.5,22.4,20.2,71.5,69.8,127.5,66.5,78.3,2.1,0.0
UTTAR KASHI,1999,26.5,8.7,0.5,0.2,19.5,55.7,110.2,102.9,61.4,2.4,0.0,1.2
UTTAR KASHI,2000,5.2,42.6,8.2,8.1,17.4,105.3,247.0,97.0,57.5,0.0,1.0,0.0
UTTAR KASHI,2001,39.0,11.0,105.3,29.3,55.3,147.3,327.0,206.0,41.3,7.0,0.0,31.0
UTTAR KASHI,2002,42.9,88.3,123.0,77.0,24.5,133.5,48.3,311.3,183.0,6.0,,
UTTAR KASHI,2003,28.0,62.0,,54.4,24.6,45.6,264.1,242.3,113.7,4.1,0.0,5.0
UTTAR KASHI,2004,81.1,12.3,0.0,42.0,28.4,92.9,91.9,169.5,55.6,59.2,,
UTTAR KASHI,2005,49.4,108.6,46.3,17.1,21.0,47.5,335.2,68.2,222.8,15.4,0.0,12.6
UTTAR KASHI,2006,86.9,8.5,56.1,42.8,53.7,23.4,219.1,182.2,18.8,12.0,3.0,30.0
UTTAR KASHI,2007,3.7,85.7,100.0,27.0,31.3,46.7,196.8,224.3,87.3,16.7,6.0,27.0
UTTAR KASHI,2008,66.7,,16.0,52.5,91.5,,75.0,54.5,134.6,1.1,19.0,
UTTAR KASHI,2009,0.5,0.0,0.5,1.3,0.0,2.0,19.3,61.2,185.1,0.0,15.3,0.0
UTTAR KASHI,2010,11.8,39.8,6.5,4.9,46.7,26.3,215.0,271.3,3.3,12.0,6.0,21.0
UDHAM SINGH NGR,1950,43.3,10.9,32.2,1.1,25.9,239.4,597.7,496.7,188.0,0.0,0.0,6.2
UDHAM SINGH NGR,1951,19.1,23.0,37.6,1.7,13.5,66.6,147.4,455.9,198.4,44.6,30.8,0.0
UDHAM SINGH NGR,1952,12.3,39.9,59.0,7.0,6.3,141.4,271.7,462.0,27.6,2.5,4.9,0.4
UDHAM SINGH NGR,1953,48.4,0.0,0.3,4.6,21.4,125.9,561.5,168.6,152.5,0.0,0.0,0.0
UDHAM SINGH NGR,1954,81.2,122.9,15.0,0.0,0.0,66.6,510.8,517.6,151.5,268.8,0.0,0.0
UDHAM SINGH NGR,1955,89.8,0.1,0.3,10.0,2.9,68.1,405.2,378.1,275.9,312.3,0.0,0.0
UDHAM SINGH NGR,1956,36.0,12.1,13.1,0.0,118.5,161.1,448.7,539.4,107.5,303.9,0.0,1.3
UDHAM SINGH NGR,1957,79.2,0.0,24.8,9.3,2.8,86.9,438.7,295.7,416.7,15.9,12.5,23.7
UDHAM SINGH NGR,1958,13.2,2.3,5.9,19.4,5.2,58.8,332.3,434.3,383.5,223.6,0.0,34.4
UDHAM SINGH NGR,1959,39.2,42.8,20.9,0.0,39.5,48.6,421.9,266.1,123.6,74.2,19.2,0.0
UDHAM SINGH NGR,1960,27.6,0.0,54.3,0.6,19.0,131.0,490.1,365.0,357.4,178.9,0.0,5.4
UDHAM SINGH NGR,1961,54.2,80.0,0.0,0.1,17.9,215.2,478.4,559.2,232.3,132.6,3.2,26.1
UDHAM SINGH NGR,1962,69.9,26.9,16.1,0.0,6.0,98.6,284.1,356.6,155.2,0.0,0.0,2.0
UDHAM SINGH NGR,1963,24.0,7.8,13.0,1.1,24.5,185.1,213.7,390.5,229.8,0.0,11.6,10.6
UDHAM SINGH NGR,1964,5.9,0.3,6.3,4.5,37.9,23.4,407.0,243.6,301.2,0.0,0.0,8.6
UDHAM SINGH NGR,1965,20.6,20.8,18.1,25.7,16.2,6.3,238.8,196.1,76.8,34.7,0.0,0.0
UDHAM SINGH NGR,1966,9.0,21.6,0.0,0.0,41.3,226.4,172.4,328.7,94.2,10.9,10.9,0.0
UDHAM SINGH NGR,1967,0.0,0.0,51.0,5.8,0.9,154.5,261.4,433.6,178.7,3.5,0.1,26.9
UDHAM SINGH NGR,1968,45.8,32.6,9.7,0.0,0.0,144.4,409.8,339.6,93.8,20.3,0.5,2.1
UDHAM SINGH NGR,1969,7.6,2.3,15.9,12.9,50.2,81.2,407.7,357.0,520.3,0.0,0.0,0.0
UDHAM SINGH NGR,1970,68.8,0.0,8.4,0.0,7.8,87.0,221.1,366.0,119.2,19.7,0.0,0.0
UDHAM SINGH NGR,1971,6.3,,3.1,53.5,185.4,208.5,754.7,339.4,254.1,142.1,0.0,0.0
UDHAM SINGH NGR,1972,0.0,12.3,0.0,0.5,0.3,68.1,103.8,232.1,308.0,4.9,17.3,0.0
UDHAM SINGH NGR,1973,0.0,,0.0,0.0,5.8,544.7,0.0,261.1,35.8,0.0,0.0,0.0
UDHAM SINGH NGR,1974,1.5,0.0,3.4,0.0,0.9,57.4,,,,,,
UDHAM SINGH NGR,1975,39.3,8.8,0.5,0.0,,,,,,21.8,0.0,0.0
UDHAM SINGH NGR,1976,0.0,28.9,2.8,1.3,31.8,81.2,370.3,363.3,111.5,0.0,0.0,0.0
UDHAM SINGH NGR,1977,11.9,0.4,0.0,19.1,35.4,102.7,507.9,195.5,148.8,68.5,0.0,22.7
UDHAM SINGH NGR,1978,,,,,,,,,,,,4.8
UDHAM SINGH NGR,1979,,71.6,,25.5,7.5,,,,32.6,,,5.7
UDHAM SINGH NGR,1980,1.0,2.2,30.1,4.0,10.0,125.3,506.5,403.6,117.2,,0.0,19.6
UDHAM SINGH NGR,1981,45.3,,23.0,8.4,33.7,206.7,598.9,236.4,161.3,9.8,0.0,20.8
UDHAM SINGH NGR,1982,57.8,11.8,,44.2,,132.9,351.1,462.4,45.5,15.6,0.0,20.8
UDHAM SINGH NGR,1983,,,,,,,,,,,,
UDHAM SINGH NGR,1984,,,,,,,,,,,,
UDHAM SINGH NGR,1985,,0.0,,0.1,29.4,90.5,389.3,,304.6,411.4,,
UDHAM SINGH NGR,1986,4.3,34.9,3.0,12.7,87.8,116.9,,,,2.1,12.5,15.3
UDHAM SINGH NGR,1987,3.7,22.8,1.3,9.4,33.7,,,225.9,180.3,2.0,,4.7
UDHAM SINGH NGR,1988,2.3,,42.0,8.1,6.0,56.0,712.0,320.3,,,0.0,24.3
UDHAM SINGH NGR,1989,82.0,0.5,1.7,0.0,33.0,123.6,347.5,381.2,159.0,0.0,2.5,2.4
UDHAM SINGH NGR,1990,0.0,46.2,6.0,7.0,7.2,74.0,469.1,207.1,55.8,0.0,,21.0
UDHAM SINGH NGR,1991,0.0,18.6,1.7,2.5,1.5,34.2,36.4,273.0,180.2,0.0,3.5,20.3
UDHAM SINGH NGR,1992,,,,,2.0,,227.2,339.7,,,,
UDHAM SINGH NGR,1993,,,,,,,,,,,,
UDHAM SINGH NGR,1994,,,,,,,,,,,,
UDHAM SINGH NGR,1995,,,,,,,,396.8,335.4,0.0,0.3,4.2
UDHAM SINGH NGR,1996,,,,0.0,,0.0,,,,,,
UDHAM SINGH NGR,1997,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
UDHAM SINGH NGR,1998,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
UDHAM SINGH NGR,1999,,,,,0.0,0.0,,,,,,
UDHAM SINGH NGR,2000,,,,,,,,,,,,
UDHAM SINGH NGR,2001,0.0,0.0,6.0,0.0,21.0,131.7,118.5,124.0,12.0,27.0,0.0,0.0
UDHAM SINGH NGR,2002,11.0,22.0,0.0,3.0,0.0,23.0,66.0,235.4,283.0,19.0,0.0,7.0
UDHAM SINGH NGR,2003,142.0,,4.0,,,,454.0,441.6,,0.0,0.0,19.0
UDHAM SINGH NGR,2004,,0.0,0.0,33.0,,,,,,90.0,0.0,
UDHAM SINGH NGR,2005,80.0,,,0.0,,,,,,0.0,0.0,0.0
UDHAM SINGH NGR,2006,,,,,,,,,,,,
UDHAM SINGH NGR,2007,,,,,,,667.7,838.0,,,,
UDHAM SINGH NGR,2008,,,,,,597.0,697.0,673.0,,,,
UDHAM SINGH NGR,2009,,,,,,,,,,,,
UDHAM SINGH NGR,2010,,,,,,,,,,0.0,0.1,
AGRA,1950,5.2,2.4,7.7,0.0,8.0,14.7,231.9,273.9,136.8,0.3,0.0,4.0
AGRA,1951,10.0,0.3,30.4,5.3,11.6,38.6,100.6,258.9,153.2,3.5,18.0,0.0
AGRA,1952,2.9,14.6,6.2,5.3,1.7,289.1,169.0,428.9,27.7,0.0,0.0,9.9
AGRA,1953,41.8,0.0,0.0,5.0,1.8,16.1,187.9,174.2,42.8,0.2,0.0,0.3
AGRA,1954,12.0,46.2,11.0,0.0,0.8,10.5,213.5,181.3,170.8,63.4,0.0,0.0
AGRA,1955,51.1,1.2,0.3,0.4,0.2,128.2,249.6,345.8,165.5,146.6,0.0,0.0
AGRA,1956,5.3,0.6,27.9,0.0,1.8,41.5,379.9,192.8,75.1,115.8,0.0,3.9
AGRA,1957,61.3,0.0,52.2,3.7,6.3,32.7,277.3,216.7,211.9,16.1,1.7,3.7
AGRA,1958,5.5,5.1,2.0,0.0,0.0,5.2,391.1,310.5,348.0,43.3,0.0,5.2
AGRA,1959,19.5,0.1,0.0,1.4,49.8,22.5,241.0,209.4,74.3,15.6,12.5,0.0
AGRA,1960,5.3,0.0,38.5,1.8,13.2,11.6,254.0,549.4,61.6,81.3,0.0,4.0
AGRA,1961,42.2,34.3,0.0,1.0,3.9,45.3,176.9,499.8,54.0,80.8,6.2,0.0
AGRA,1962,27.0,3.5,14.1,1.1,0.1,19.9,193.5,222.7,182.5,0.0,0.0,2.9
AGRA,1963,18.1,0.9,5.8,4.2,16.7,37.1,88.9,309.5,354.6,0.0,7.1,4.8
AGRA,1964,0.0,0.0,0.0,0.2,14.5,1.3,331.7,221.1,246.9,0.0,0.0,1.0
AGRA,1965,1.0,5.7,5.8,14.2,1.4,4.6,253.5,127.2,173.3,27.3,0.0,0.2
AGRA,1966,1.1,14.2,0.0,0.0,31.4,121.3,91.4,379.8,25.9,5.3,24.1,0.7
AGRA,1967,0.0,0.0,25.0,0.7,2.0,37.1,225.9,520.4,175.4,2.3,0.6,60.3
AGRA,1968,29.5,2.9,5.4,0.0,0.1,14.5,263.7,184.2,46.6,21.1,0.0,0.0
AGRA,1969,1.9,8.2,0.0,1.3,6.7,7.8,225.9,176.3,94.4,0.0,45.5,0.0
AGRA,1970,26.8,48.2,2.6,0.0,19.9,82.6,79.7,293.7,133.0,2.3,0.0,0.0
AGRA,1971,9.5,10.6,0.0,11.3,11.8,75.9,196.9,175.6,20.7,44.9,0.2,0.0
AGRA,1972,19.8,5.1,1.3,0.4,1.3,11.1,121.6,207.1,79.8,1.7,0.8,3.2
AGRA,1973,7.1,20.1,0.6,0.0,3.3,11.9,162.4,300.3,119.4,35.7,0.0,0.7
AGRA,1974,0.4,0.1,0.0,0.0,4.5,8.3,221.8,92.8,11.4,107.5,0.0,0.4
AGRA,1975,8.0,5.0,0.2,1.1,2.8,69.6,153.2,196.9,120.6,5.6,0.0,0.0
AGRA,1976,0.2,0.7,0.2,1.2,9.4,49.1,163.0,206.4,96.5,0.0,3.7,0.0
AGRA,1977,27.0,0.9,0.3,43.7,19.7,26.5,425.5,213.2,196.8,17.8,0.0,0.5
AGRA,1978,0.3,16.3,39.0,2.3,0.0,97.5,196.9,269.8,239.4,0.0,0.2,7.3
AGRA,1979,9.1,66.3,3.4,1.6,22.4,17.1,134.9,40.5,15.1,3.0,7.4,2.9
AGRA,1980,0.0,6.3,20.4,0.2,4.4,82.2,280.6,319.0,26.6,20.4,0.6,19.4
AGRA,1981,6.1,0.0,15.6,0.0,19.1,243.7,297.5,157.5,54.5,4.2,5.8,0.3
AGRA,1982,22.3,4.9,28.5,9.4,30.0,18.4,178.0,519.4,16.5,2.0,38.8,12.0
AGRA,1983,15.1,4.2,0.2,43.1,50.8,66.9,126.7,433.0,105.4,19.8,0.0,1.5
AGRA,1984,0.1,0.2,0.0,58.1,1.3,46.3,156.0,277.1,126.7,0.3,0.0,0.4
AGRA,1985,21.0,0.0,5.0,15.8,2.3,26.8,409.8,227.0,174.1,115.2,0.0,20.0
AGRA,1986,9.7,29.5,6.4,0.1,20.5,109.3,166.9,83.9,50.3,33.8,0.0,2.7
AGRA,1987,14.9,4.7,0.8,0.0,42.0,9.9,76.0,122.4,54.2,94.4,0.0,10.6
AGRA,1988,2.7,0.9,18.5,13.9,1.9,83.5,314.1,298.4,34.1,37.6,0.0,0.5
AGRA,1989,9.9,0.0,11.3,0.1,0.0,24.4,154.4,290.2,133.1,0.0,0.0,0.9
AGRA,1990,0.0,30.8,0.0,0.3,8.0,35.2,202.5,86.0,258.7,0.2,0.0,1.7
AGRA,1991,50.0,16.2,3.0,1.9,10.6,5.2,81.3,219.0,73.5,0.0,4.1,12.2
AGRA,1992,4.2,11.8,21.0,0.8,3.4,19.8,155.2,310.5,100.4,96.9,1.6,0.0
AGRA,1993,0.0,12.6,9.3,0.3,0.7,26.1,171.7,191.8,333.1,1.0,0.0,0.0
AGRA,1994,24.4,19.8,0.0,15.0,1.0,26.1,488.5,249.1,13.1,0.0,0.0,0.0
AGRA,1995,29.3,0.3,0.5,6.9,0.0,52.2,191.0,377.4,102.2,0.0,0.0,0.6
AGRA,1996,6.5,52.5,0.3,0.1,22.3,309.3,177.3,371.0,223.8,1.4,0.0,0.0
AGRA,1997,1.3,0.8,1.4,5.8,17.0,54.3,169.6,63.5,45.2,16.6,6.8,18.8
AGRA,1998,0.0,1.9,12.8,2.0,0.6,65.0,105.1,306.1,123.3,68.5,0.0,0.0
AGRA,1999,6.1,4.3,0.0,0.0,1.0,61.4,210.4,248.4,197.7,37.0,0.0,0.0
AGRA,2000,4.0,1.6,1.2,1.4,9.2,53.3,145.1,86.0,51.1,0.0,0.0,0.1
AGRA,2001,0.6,0.0,0.1,10.6,21.5,74.3,209.5,60.2,39.5,22.8,0.0,0.0
AGRA,2002,18.3,28.5,0.0,0.2,39.8,14.1,20.0,194.5,65.3,4.2,0.0,7.2
AGRA,2003,3.8,3.7,0.0,0.0,4.2,75.9,167.1,71.7,266.9,0.0,0.0,6.6
AGRA,2004,11.3,0.0,0.0,1.9,13.3,8.7,85.9,176.0,35.2,47.3,0.0,0.0
AGRA,2005,0.0,2.9,9.9,0.4,4.5,8.6,353.8,39.7,43.4,0.0,0.0,1.4
AGRA,2006,0.0,0.0,1.4,0.0,12.0,37.2,150.8,50.7,28.8,2.3,0.0,0.1
AGRA,2007,1.4,47.4,24.5,0.0,0.0,69.1,57.0,81.8,30.7,0.0,0.0,0.0
AGRA,2008,5.5,0.0,0.0,1.0,26.8,112.4,183.5,106.3,42.9,0.0,0.0,0.0
AGRA,2009,0.0,0.0,2.1,0.5,1.7,2.4,48.3,66.5,69.9,31.6,13.5,1.1
AGRA,2010,1.3,3.4,0.0,0.0,0.0,10.6,137.3,129.8,172.2,1.3,26.2,0.0
ALIGARH,1950,25.9,0.7,26.3,0.3,5.3,71.8,419.1,310.1,180.3,0.6,0.0,2.3
ALIGARH,1951,5.0,0.0,55.3,21.4,1.4,30.5,121.5,175.5,201.6,0.6,30.7,0.0
ALIGARH,1952,8.4,43.6,45.0,12.0,1.1,337.9,252.8,706.5,6.5,0.0,0.0,14.4
ALIGARH,1953,39.3,0.0,0.0,7.1,21.9,17.6,209.4,85.5,40.2,0.0,0.0,0.0
ALIGARH,1954,16.2,60.9,14.3,0.0,0.0,21.8,237.7,151.3,104.2,113.8,0.0,0.0
ALIGARH,1955,15.8,15.0,0.2,3.9,7.3,28.9,186.1,250.0,312.6,255.7,0.0,0.0
ALIGARH,1956,20.7,7.6,22.9,0.0,2.0,21.3,203.5,259.6,168.4,268.3,0.0,0.0
ALIGARH,1957,53.7,0.0,14.9,2.5,0.8,34.7,236.0,182.3,303.4,10.3,0.0,17.5
ALIGARH,1958,12.2,0.8,7.6,1.0,0.0,16.0,408.8,277.5,199.7,75.5,0.0,8.5
ALIGARH,1959,28.3,0.0,5.9,0.0,25.4,11.9,122.4,240.1,78.0,53.4,42.0,0.0
ALIGARH,1960,6.6,0.0,45.4,1.6,17.2,19.5,334.6,381.0,44.9,124.0,0.0,4.6
ALIGARH,1961,8.2,16.6,0.0,1.5,1.7,26.2,164.0,262.2,89.0,48.5,0.0,3.9
ALIGARH,1962,18.1,12.2,3.2,0.0,8.0,48.5,189.1,131.9,328.3,0.0,0.0,13.4
ALIGARH,1963,2.6,12.6,0.3,2.8,2.6,78.1,61.1,341.1,440.4,0.0,4.2,2.6
ALIGARH,1964,0.0,0.0,0.1,1.8,2.3,1.5,409.4,223.5,298.0,0.0,0.0,0.6
ALIGARH,1965,0.6,7.7,0.3,15.5,11.7,2.1,288.3,256.0,123.1,11.4,0.0,0.3
ALIGARH,1966,2.4,12.5,0.2,1.6,47.9,104.4,50.9,338.3,47.4,4.7,19.9,0.0
ALIGARH,1967,0.0,0.0,20.2,2.6,0.0,42.1,207.1,495.1,180.9,1.0,2.6,44.0
ALIGARH,1968,24.3,13.6,5.2,0.5,0.0,8.5,287.4,264.4,14.5,9.5,0.0,0.0
ALIGARH,1969,0.0,0.2,4.0,4.7,18.1,7.8,167.2,233.6,192.4,0.0,0.0,0.0
ALIGARH,1970,5.7,70.3,5.3,0.0,6.6,114.9,39.1,217.9,91.6,14.6,0.0,0.0
ALIGARH,1971,10.9,13.3,0.0,0.2,25.6,107.8,120.0,316.3,126.9,78.0,1.5,0.0
ALIGARH,1972,2.4,22.5,0.1,5.8,0.4,9.7,189.7,177.9,94.4,9.1,5.1,0.7
ALIGARH,1973,22.4,4.2,2.4,0.0,6.1,31.1,152.4,228.8,74.3,73.6,0.0,0.3
ALIGARH,1974,0.0,0.0,0.0,0.1,9.3,11.4,230.9,193.3,5.5,22.6,0.0,17.2
ALIGARH,1975,11.8,9.9,3.4,0.6,13.7,83.6,247.9,146.4,285.5,13.6,0.0,0.0
ALIGARH,1976,0.0,7.3,2.8,6.8,11.3,35.1,215.3,239.6,73.9,0.0,0.0,0.0
ALIGARH,1977,24.1,0.5,0.1,28.0,29.4,63.1,456.2,218.6,183.5,67.9,0.0,22.7
